_id,venta,producto_variedad,color,talla,sku,cantidad,precio,createdAT,tenant
685310b5fed82d2f95e110d2,685310b5fed82d2f95e110d1,6852ddc311304d6fc7c27102,Azul,Único,111MMMMOEAZUÚ92,2,161,2024-12-31T12:24:08.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110d3,685310b5fed82d2f95e110d1,6852ddc311304d6fc7c274aa,Café,Único,200MMNMONCAFÚ18,2,119,2024-12-31T12:24:08.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110d5,685310b5fed82d2f95e110d4,6852ddc311304d6fc7c27094,Naranja,Único,100ACNLONNARÚ84,1,113,2024-12-31T12:51:12.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110d7,685310b5fed82d2f95e110d6,6852ddc311304d6fc7c26d7c,Negro,37,33CAFZACNEG334,1,200,2024-12-31T12:37:37.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110d8,685310b5fed82d2f95e110d6,6852ddc311304d6fc7c26d64,Naranja,Único,31ACNCARNARÚ35,1,71,2024-12-31T12:37:37.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110d9,685310b5fed82d2f95e110d6,6852ddc311304d6fc7c26cda,Rojo,Único,17ACFBILROJÚ00,1,140,2024-12-31T12:37:37.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110db,685310b5fed82d2f95e110da,6852ddc311304d6fc7c2715f,Naranja,Único,122CENPERNARÚ71,1,206,2024-12-31T11:48:25.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110dc,685310b5fed82d2f95e110da,6852ddc311304d6fc7c26f48,Café,Único,72MMFMALCAFÚ73,1,248,2024-12-31T11:48:25.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110de,685310b5fed82d2f95e110dd,6852ddc311304d6fc7c26c8b,Gris,Único,10ACFBILGRIÚ70,1,118,2024-12-31T12:29:25.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110e0,685310b5fed82d2f95e110df,6852ddc311304d6fc7c27205,Blanco,43,142CAFZADBLA492,1,168,2024-12-31T09:33:05.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110e1,685310b5fed82d2f95e110df,6852ddc311304d6fc7c27404,Azul Marino,38,186CANZACAZM347,1,102,2024-12-31T09:33:05.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110e3,685310b5fed82d2f95e110e2,6852ddc311304d6fc7c26cfe,Rosado,XS,21RPNSUDROSX62,1,73,2024-12-31T20:56:17.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110e5,685310b5fed82d2f95e110e4,6852ddc311304d6fc7c27481,Café,XL,195RPNGORCAFX32,1,179,2024-12-31T12:31:11.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110e7,685310b5fed82d2f95e110e6,6852ddc311304d6fc7c26eca,Rosado,Único,60CENPERROSÚ10,1,84,2024-12-31T15:03:02.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110e8,685310b5fed82d2f95e110e6,6852ddc311304d6fc7c26d4a,Amarillo,Único,29CENPERAMAÚ64,1,214,2024-12-31T15:03:02.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110ea,685310b5fed82d2f95e110e9,6852ddc311304d6fc7c26c73,Verde,Único,07MMMMOEVERÚ29,1,155,2024-12-31T18:04:46.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110ec,685310b5fed82d2f95e110eb,6852ddc311304d6fc7c27147,Gris,Único,120TECACCGRIÚ94,1,71,2024-12-31T16:35:51.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110ee,685310b5fed82d2f95e110ed,6852ddc311304d6fc7c272e0,Rosado,XXL,157RPFGORROSX39,2,195,2024-12-31T17:36:46.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110f0,685310b5fed82d2f95e110ef,6852ddc311304d6fc7c2744b,Rosado,XS,191RPNCAMROSX43,2,102,2024-12-31T15:18:45.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110f1,685310b5fed82d2f95e110ef,6852ddc311304d6fc7c26c5a,Gris,Único,04MMMMOPGRIÚ37,1,242,2024-12-31T15:18:45.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110f3,685310b5fed82d2f95e110f2,6852ddc311304d6fc7c26e20,Azul Marino,Único,46CEMCOLAZMÚ57,2,132,2024-12-31T10:58:10.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110f5,685310b5fed82d2f95e110f4,6852ddc311304d6fc7c26fb8,Morado,Único,80TECPOWMORÚ84,1,64,2024-12-31T16:02:24.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110f7,685310b5fed82d2f95e110f6,6852ddc311304d6fc7c2721f,Azul Marino,Único,144ACNCARAZMÚ45,1,104,2024-12-31T18:34:39.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110f8,685310b5fed82d2f95e110f6,6852ddc311304d6fc7c26efb,Café,42,64CANBOTCAF488,1,98,2024-12-31T18:34:39.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110fa,685310b5fed82d2f95e110f9,6852ddc311304d6fc7c26d54,Café,XL,30RPNCHACAFX05,1,108,2024-12-31T15:57:34.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110fc,685310b5fed82d2f95e110fb,6852ddc311304d6fc7c270ac,Café,Único,103MMFMALCAFÚ89,1,95,2024-12-31T13:08:20.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110fd,685310b5fed82d2f95e110fb,6852ddc311304d6fc7c26cd6,Azul Marino,43,16CANSANAZM490,1,178,2024-12-31T13:08:20.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e110ff,685310b5fed82d2f95e110fe,6852ddc311304d6fc7c2715e,Café,Único,122CENPERCAFÚ61,1,185,2024-12-31T14:25:30.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11101,685310b5fed82d2f95e11100,6852ddc311304d6fc7c272fe,Azul,Único,161TECGAIAZUÚ87,1,130,2025-01-01T09:36:38.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11103,685310b5fed82d2f95e11102,6852ddc311304d6fc7c274a1,Rosado,Único,199ACFNECROSÚ10,1,133,2025-01-01T10:55:16.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11104,685310b5fed82d2f95e11102,6852ddc311304d6fc7c26eb0,Negro,Único,57CEMPRENEGÚ41,1,223,2025-01-01T10:55:16.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11106,685310b5fed82d2f95e11105,6852ddc311304d6fc7c26e1a,Azul,Único,45MMNLONAZUÚ02,1,90,2025-01-01T15:09:43.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11107,685310b5fed82d2f95e11105,6852ddc311304d6fc7c271f9,Amarillo,Único,141MMNLONAMAÚ56,2,154,2025-01-01T15:09:43.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11109,685310b5fed82d2f95e11108,6852ddc311304d6fc7c2741f,Rojo,35,186CANZACROJ310,1,133,2025-01-01T09:00:48.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1110b,685310b5fed82d2f95e1110a,6852ddc311304d6fc7c2735a,Café,Único,171MMMRINCAFÚ57,1,238,2025-01-01T16:25:21.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1110d,685310b5fed82d2f95e1110c,6852ddc311304d6fc7c27008,Rojo,42,86CAMZACROJ465,2,144,2025-01-01T20:59:14.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1110f,685310b5fed82d2f95e1110e,6852ddc311304d6fc7c2749a,Blanco,Único,198TECGAIBLAÚ15,1,160,2025-01-01T12:02:24.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11111,685310b5fed82d2f95e11110,6852ddc311304d6fc7c270bf,Blanco,Único,106ACFNECBLAÚ26,1,224,2025-01-01T20:18:29.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11112,685310b5fed82d2f95e11110,6852ddc311304d6fc7c26d06,Rosado,Único,22TECACCROSÚ34,2,57,2025-01-01T20:18:29.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11114,685310b5fed82d2f95e11113,6852ddc311304d6fc7c26d06,Rosado,Único,22TECACCROSÚ34,1,57,2025-01-01T16:33:31.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11116,685310b5fed82d2f95e11115,6852ddc311304d6fc7c271e3,Rojo,Único,138TECACCROJÚ96,1,111,2025-01-01T15:27:49.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11118,685310b5fed82d2f95e11117,6852ddc311304d6fc7c273fe,Rosado,Único,185TECGAIROSÚ42,1,113,2025-01-01T12:22:00.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1111a,685310b5fed82d2f95e11119,6852ddc311304d6fc7c271e3,Rojo,Único,138TECACCROJÚ96,1,111,2025-01-01T13:40:06.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1111c,685310b5fed82d2f95e1111b,6852ddc311304d6fc7c271ea,Verde,Único,139CEMECOVERÚ14,1,175,2025-01-01T20:39:28.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1111d,685310b5fed82d2f95e1111b,6852ddc311304d6fc7c26eb0,Negro,Único,57CEMPRENEGÚ41,1,223,2025-01-01T20:39:28.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1111f,685310b5fed82d2f95e1111e,6852ddc311304d6fc7c27164,Naranja,43,123CANSANNAR414,2,70,2025-01-01T12:13:17.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11121,685310b5fed82d2f95e11120,6852ddc311304d6fc7c27136,Blanco,Único,117ACNCARBLAÚ19,1,109,2025-01-01T17:21:21.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11123,685310b5fed82d2f95e11122,6852ddc311304d6fc7c27256,Azul Marino,XXL,150RPNCHAAZMX64,1,171,2025-01-02T09:00:54.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11124,685310b5fed82d2f95e11122,6852ddc311304d6fc7c272f2,Café,Único,159ACFESTCAFÚ45,2,126,2025-01-02T09:00:54.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11126,685310b5fed82d2f95e11125,6852ddc311304d6fc7c27122,Verde,Único,114CEMECOVERÚ04,1,99,2025-01-02T14:50:23.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11128,685310b5fed82d2f95e11127,6852ddc311304d6fc7c26f48,Café,Único,72MMFMALCAFÚ73,1,248,2025-01-02T17:55:33.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1112a,685310b5fed82d2f95e11129,6852ddc311304d6fc7c27322,Blanco,L,166RPNCHABLAL49,2,104,2025-01-02T20:56:30.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1112c,685310b5fed82d2f95e1112b,6852ddc311304d6fc7c26e1b,Rosado,Único,45MMNLONROSÚ40,1,102,2025-01-02T09:25:35.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1112e,685310b5fed82d2f95e1112d,6852ddc311304d6fc7c2716c,Amarillo,Único,124ACNCARAMAÚ23,1,122,2025-01-02T12:15:57.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11130,685310b5fed82d2f95e1112f,6852ddc311304d6fc7c26e52,Blanco,Único,51CENPERBLAÚ64,1,122,2025-01-02T17:18:40.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11132,685310b5fed82d2f95e11131,6852ddc311304d6fc7c270ac,Café,Único,103MMFMALCAFÚ89,2,95,2025-01-02T17:43:38.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11133,685310b5fed82d2f95e11131,6852ddc311304d6fc7c27117,Rojo,XXL,113RPMROIROJX66,1,120,2025-01-02T17:43:38.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11135,685310b5fed82d2f95e11134,6852ddc311304d6fc7c2724a,Blanco,Único,148CENCOIBLAÚ04,1,133,2025-01-02T15:55:31.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11137,685310b5fed82d2f95e11136,6852ddc311304d6fc7c2748d,Azul,Único,196MMNLONAZUÚ41,1,74,2025-01-02T14:55:59.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11139,685310b5fed82d2f95e11138,6852ddc311304d6fc7c26fc2,Amarillo,Único,81CEMCOLAMAÚ00,1,139,2025-01-02T12:13:02.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1113b,685310b5fed82d2f95e1113a,6852ddc311304d6fc7c273f6,Negro,Único,184TECAUDNEGÚ13,1,49,2025-01-02T09:46:39.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1113c,685310b5fed82d2f95e1113a,6852ddc311304d6fc7c2736b,Blanco,L,174RPMGORBLAL07,1,91,2025-01-02T09:46:39.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1113e,685310b5fed82d2f95e1113d,6852ddc311304d6fc7c27043,Verde,Único,93MMNLONVERÚ79,1,115,2025-01-02T10:38:36.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11140,685310b5fed82d2f95e1113f,6852ddc311304d6fc7c27219,Naranja,L,143RPNCHANARL76,1,84,2025-01-02T16:03:51.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11142,685310b5fed82d2f95e11141,6852ddc311304d6fc7c26e28,Café,Único,47CEFPRECAFÚ08,1,90,2025-01-02T20:57:51.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11143,685310b5fed82d2f95e11141,6852ddc311304d6fc7c273c3,Gris,Único,180ACFBOMGRIÚ38,1,76,2025-01-02T20:57:51.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11145,685310b5fed82d2f95e11144,6852ddc311304d6fc7c271e3,Rojo,Único,138TECACCROJÚ96,1,111,2025-01-03T16:12:08.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11147,685310b5fed82d2f95e11146,6852ddc311304d6fc7c270bf,Blanco,Único,106ACFNECBLAÚ26,2,224,2025-01-03T13:28:31.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11149,685310b5fed82d2f95e11148,6852ddc311304d6fc7c26d52,Naranja,XXL,30RPNCHANARX33,1,95,2025-01-03T18:08:13.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1114a,685310b5fed82d2f95e11148,6852ddc311304d6fc7c273fe,Rosado,Único,185TECGAIROSÚ42,1,113,2025-01-03T18:08:13.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1114c,685310b5fed82d2f95e1114b,6852ddc311304d6fc7c26d39,Café,Único,26CEMECOCAFÚ64,1,111,2025-01-03T19:50:24.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1114e,685310b5fed82d2f95e1114d,6852ddc311304d6fc7c26fb8,Morado,Único,80TECPOWMORÚ84,1,64,2025-01-03T16:56:20.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1114f,685310b5fed82d2f95e1114d,6852ddc311304d6fc7c26c68,Negro,XXL,06RPMCHANEGX46,1,119,2025-01-03T16:56:20.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11151,685310b5fed82d2f95e11150,6852ddc311304d6fc7c26e61,Azul,Único,53CENCOIAZUÚ11,1,92,2025-01-03T15:38:50.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11153,685310b5fed82d2f95e11152,6852ddc311304d6fc7c2735a,Café,Único,171MMMRINCAFÚ57,1,238,2025-01-03T19:50:01.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11155,685310b5fed82d2f95e11154,6852ddc311304d6fc7c2744f,Café,XXL,191RPNCAMCAFX47,1,197,2025-01-03T11:35:42.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11157,685310b5fed82d2f95e11156,6852ddc311304d6fc7c2723f,Morado,35,147CAMZADMOR350,1,74,2025-01-03T19:34:27.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11159,685310b5fed82d2f95e11158,6852ddc311304d6fc7c271e3,Rojo,Único,138TECACCROJÚ96,2,111,2025-01-03T09:41:18.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1115b,685310b5fed82d2f95e1115a,6852ddc311304d6fc7c27179,Amarillo,Único,126ACFNECAMAÚ74,1,136,2025-01-03T18:01:38.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1115c,685310b5fed82d2f95e1115a,6852ddc311304d6fc7c27307,Rojo,Único,162CEFECOROJÚ94,1,119,2025-01-03T18:01:38.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1115d,685310b5fed82d2f95e1115a,6852ddc311304d6fc7c26fb9,Gris,Único,80TECPOWGRIÚ49,1,56,2025-01-03T18:01:38.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1115f,685310b5fed82d2f95e1115e,6852ddc311304d6fc7c26c5c,Café,Único,04MMMMOPCAFÚ62,1,176,2025-01-03T17:19:45.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11160,685310b5fed82d2f95e1115e,6852ddc311304d6fc7c27058,Verde,Único,96ACFESTVERÚ60,1,157,2025-01-03T17:19:45.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11161,685310b5fed82d2f95e1115e,6852ddc311304d6fc7c26d4a,Amarillo,Único,29CENPERAMAÚ64,1,214,2025-01-03T17:19:45.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11163,685310b5fed82d2f95e11162,6852ddc311304d6fc7c26e21,Amarillo,Único,46CEMCOLAMAÚ41,1,87,2025-01-03T13:42:45.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11164,685310b5fed82d2f95e11162,6852ddc311304d6fc7c26f48,Café,Único,72MMFMALCAFÚ73,1,248,2025-01-03T13:42:45.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11166,685310b5fed82d2f95e11165,6852ddc311304d6fc7c27188,Amarillo,Único,128MMNMONAMAÚ61,1,57,2025-01-03T13:31:25.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11167,685310b5fed82d2f95e11165,6852ddc311304d6fc7c27441,Rosado,XXL,190RPMSUDROSX35,1,196,2025-01-03T13:31:25.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11169,685310b5fed82d2f95e11168,6852ddc311304d6fc7c26c5a,Gris,Único,04MMMMOPGRIÚ37,1,242,2025-01-03T20:04:59.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1116b,685310b5fed82d2f95e1116a,6852ddc311304d6fc7c26d39,Café,Único,26CEMECOCAFÚ64,1,111,2025-01-04T20:17:16.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1116d,685310b5fed82d2f95e1116c,6852ddc311304d6fc7c26fc2,Amarillo,Único,81CEMCOLAMAÚ00,1,139,2025-01-04T17:07:14.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1116f,685310b5fed82d2f95e1116e,6852ddc311304d6fc7c2735a,Café,Único,171MMMRINCAFÚ57,1,238,2025-01-04T19:34:52.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11171,685310b5fed82d2f95e11170,6852ddc311304d6fc7c27443,Rosado,S,190RPMSUDROSS62,1,136,2025-01-04T17:12:50.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11173,685310b5fed82d2f95e11172,6852ddc311304d6fc7c26c78,Verde,Único,08MMMBODVERÚ20,1,115,2025-01-04T15:11:11.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11175,685310b5fed82d2f95e11174,6852ddc311304d6fc7c27043,Verde,Único,93MMNLONVERÚ79,1,115,2025-01-04T19:21:42.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11176,685310b5fed82d2f95e11174,6852ddc311304d6fc7c2704e,Blanco,Único,95CENCOIBLAÚ56,1,102,2025-01-04T19:21:42.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11177,685310b5fed82d2f95e11174,6852ddc311304d6fc7c2744e,Morado,M,191RPNCAMMORM74,1,179,2025-01-04T19:21:42.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11179,685310b5fed82d2f95e11178,6852ddc311304d6fc7c2742d,Gris,Único,188ACFBILGRIÚ46,1,188,2025-01-04T12:11:29.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1117b,685310b5fed82d2f95e1117a,6852ddc311304d6fc7c27352,Morado,Único,169CENPERMORÚ00,2,122,2025-01-04T16:23:30.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1117d,685310b5fed82d2f95e1117c,6852ddc311304d6fc7c274a3,Gris,Único,199ACFNECGRIÚ37,2,133,2025-01-04T16:36:06.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1117f,685310b5fed82d2f95e1117e,6852ddc311304d6fc7c26ec9,Morado,Único,60CENPERMORÚ42,1,116,2025-01-04T18:10:06.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11180,685310b5fed82d2f95e1117e,6852ddc311304d6fc7c26fe5,Azul,Único,84MMMMALAZUÚ54,1,136,2025-01-04T18:10:06.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11182,685310b5fed82d2f95e11181,6852ddc311304d6fc7c26c73,Verde,Único,07MMMMOEVERÚ29,1,155,2025-01-04T17:35:18.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11184,685310b5fed82d2f95e11183,6852ddc311304d6fc7c26cda,Rojo,Único,17ACFBILROJÚ00,1,140,2025-01-04T11:30:23.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11186,685310b5fed82d2f95e11185,6852ddc311304d6fc7c26c5b,Morado,Único,04MMMMOPMORÚ30,1,127,2025-01-04T19:11:04.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11187,685310b5fed82d2f95e11185,6852ddc311304d6fc7c26eed,Azul Marino,Único,63CENCOIAZMÚ64,1,87,2025-01-04T19:11:04.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11189,685310b5fed82d2f95e11188,6852ddc311304d6fc7c271e3,Rojo,Único,138TECACCROJÚ96,1,111,2025-01-04T19:55:49.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1118b,685310b5fed82d2f95e1118a,6852ddc311304d6fc7c2711a,Verde,XL,113RPMROIVERX00,2,94,2025-01-04T18:03:49.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1118d,685310b5fed82d2f95e1118c,6852ddc311304d6fc7c26f41,Azul Marino,Único,71MMNLONAZMÚ33,1,161,2025-01-05T09:20:22.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1118f,685310b5fed82d2f95e1118e,6852ddc311304d6fc7c26e21,Amarillo,Único,46CEMCOLAMAÚ41,1,87,2025-01-05T15:30:33.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11191,685310b5fed82d2f95e11190,6852ddc311304d6fc7c26ee2,Negro,XXL,62RPNGORNEGX66,1,126,2025-01-05T15:03:07.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11192,685310b5fed82d2f95e11190,6852ddc311304d6fc7c270c9,Naranja,XXL,107RPMRODNARX58,1,125,2025-01-05T15:03:07.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11194,685310b5fed82d2f95e11193,6852ddc311304d6fc7c27296,Verde,35,154CANZADVER325,1,154,2025-01-05T10:00:20.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11196,685310b5fed82d2f95e11195,6852ddc311304d6fc7c27347,Morado,Único,168CEFECOMORÚ14,1,217,2025-01-05T15:56:28.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11197,685310b5fed82d2f95e11195,6852ddc311304d6fc7c270ac,Café,Único,103MMFMALCAFÚ89,1,95,2025-01-05T15:56:28.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e11199,685310b5fed82d2f95e11198,6852ddc311304d6fc7c2748c,Naranja,Único,196MMNLONNARÚ32,2,57,2025-01-05T09:06:52.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1119b,685310b5fed82d2f95e1119a,6852ddc311304d6fc7c273ca,Negro,44,181CAFBOTNEG436,1,88,2025-01-05T10:31:22.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1119d,685310b5fed82d2f95e1119c,6852ddc311304d6fc7c26ced,Blanco,XXL,20RPMROIBLAX31,1,174,2025-01-05T16:01:26.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1119f,685310b5fed82d2f95e1119e,6852ddc311304d6fc7c26e1f,Negro,Único,46CEMCOLNEGÚ96,1,122,2025-01-05T10:22:55.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e111a1,685310b5fed82d2f95e111a0,6852ddc311304d6fc7c2711a,Verde,XL,113RPMROIVERX00,1,94,2025-01-05T10:20:07.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e111a2,685310b5fed82d2f95e111a0,6852ddc311304d6fc7c271ea,Verde,Único,139CEMECOVERÚ14,1,175,2025-01-05T10:20:07.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e111a4,685310b5fed82d2f95e111a3,6852ddc311304d6fc7c26fc5,Verde,42,82CAFBOTVER486,2,202,2025-01-05T15:46:19.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e111a6,685310b5fed82d2f95e111a5,6852ddc311304d6fc7c26ce2,Amarillo,Único,18CENPERAMAÚ77,2,84,2025-01-05T15:56:47.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e111a8,685310b5fed82d2f95e111a7,6852ddc311304d6fc7c26c8a,Morado,Único,10ACFBILMORÚ60,1,113,2025-01-05T12:49:24.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e111aa,685310b5fed82d2f95e111a9,6852ddc311304d6fc7c26cd2,Azul Marino,35,16CANSANAZM308,1,155,2025-01-05T12:52:47.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e111ac,685310b5fed82d2f95e111ab,6852ddc311304d6fc7c27144,Verde,Único,119MMFMOPVERÚ60,2,133,2025-01-05T17:49:56.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e111ad,685310b5fed82d2f95e111ab,6852ddc311304d6fc7c2722f,Azul,Único,146ACNESTAZUÚ23,1,88,2025-01-05T17:49:56.000Z,6852dbf5c4a6f8d1a81074f6
