_id,hxd,color,talla,sku,cantidad,precio,producto,tenant,createdAT,__v
6852ddc311304d6fc7c2706f,#000000,Negro,37,98CAFZADNEG380,-10,169,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c27070,#000000,Negro,38,98CAFZADNEG397,-8,190,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c27071,#000000,Negro,42,98CAFZADNEG470,-17,158,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c27072,#A52A2A,Café,39,98CAFZADCAF327,-6,157,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c27073,#A52A2A,Café,37,98CAFZADCAF357,-13,157,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c27074,#A52A2A,Café,44,98CAFZADCAF458,-16,129,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c27075,#A52A2A,Café,43,98CAFZADCAF431,-27,0,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c27076,#A52A2A,Café,38,98CAFZADCAF354,-3,172,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c27077,#A52A2A,Café,35,98CAFZADCAF375,-26,0,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c27078,#A52A2A,Café,41,98CAFZADCAF488,-19,171,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c27079,#A52A2A,Café,36,98CAFZADCAF330,-6,112,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c2707a,#A52A2A,Café,40,98CAFZADCAF447,1,171,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c2707b,#FFA500,Naranja,37,98CAFZADNAR396,-9,120,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c2707c,#800080,Morado,38,98CAFZADMOR316,-20,210,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c2707d,#800080,Morado,42,98CAFZADMOR435,3,178,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c2707e,#800080,Morado,40,98CAFZADMOR436,-7,140,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c2707f,#800080,Morado,35,98CAFZADMOR303,-8,143,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c27080,#800080,Morado,43,98CAFZADMOR429,1,129,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c27081,#800080,Morado,37,98CAFZADMOR324,-30,0,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c27082,#800080,Morado,39,98CAFZADMOR345,19,188,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c27083,#800080,Morado,36,98CAFZADMOR380,10,127,6852ddc311304d6fc7c2706d,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:51:17.000Z,0
6852ddc311304d6fc7c27089,#A52A2A,Café,Único,99ACNCARCAFÚ14,423,78,6852ddc311304d6fc7c27088,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:42:17.000Z,0
6852ddc311304d6fc7c2708a,#FFFF00,Amarillo,Único,99ACNCARAMAÚ92,407,122,6852ddc311304d6fc7c27088,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:42:17.000Z,0
6852ddc311304d6fc7c2708b,#000000,Negro,Único,99ACNCARNEGÚ00,353,109,6852ddc311304d6fc7c27088,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:42:17.000Z,0
6852ddc311304d6fc7c27091,#FFFFFF,Blanco,Único,100ACNLONBLAÚ40,176,94,6852ddc311304d6fc7c27090,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:15:17.000Z,0
6852ddc311304d6fc7c27092,#000080,Azul Marino,Único,100ACNLONAZMÚ65,107,101,6852ddc311304d6fc7c27090,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:15:17.000Z,0
6852ddc311304d6fc7c27093,#000000,Negro,Único,100ACNLONNEGÚ46,118,76,6852ddc311304d6fc7c27090,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:15:17.000Z,0
6852ddc311304d6fc7c27094,#FFA500,Naranja,Único,100ACNLONNARÚ84,216,113,6852ddc311304d6fc7c27090,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:15:17.000Z,0
6852ddc311304d6fc7c27095,#FFFF00,Amarillo,Único,100ACNLONAMAÚ33,112,84,6852ddc311304d6fc7c27090,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:15:17.000Z,0
6852ddc311304d6fc7c2709c,#FFA500,Naranja,L,101RPNCHANARL06,-26,0,6852ddc311304d6fc7c2709b,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:33:17.000Z,0
6852ddc311304d6fc7c2709d,#FFA500,Naranja,XXL,101RPNCHANARX30,-26,0,6852ddc311304d6fc7c2709b,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:33:17.000Z,0
6852ddc311304d6fc7c2709e,#FFFFFF,Blanco,S,101RPNCHABLAS58,-26,0,6852ddc311304d6fc7c2709b,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:33:17.000Z,0
6852ddc311304d6fc7c270a4,#800080,Morado,Único,102TECGAIMORÚ18,-26,0,6852ddc311304d6fc7c270a3,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:37:17.000Z,0
6852ddc311304d6fc7c270a5,#FFFFFF,Blanco,Único,102TECGAIBLAÚ58,-26,0,6852ddc311304d6fc7c270a3,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:37:17.000Z,0
6852ddc311304d6fc7c270a6,#FF0000,Rojo,Único,102TECGAIROJÚ49,-26,0,6852ddc311304d6fc7c270a3,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:37:17.000Z,0
6852ddc311304d6fc7c270a7,#0000FF,Azul,Único,102TECGAIAZUÚ87,-26,0,6852ddc311304d6fc7c270a3,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:37:17.000Z,0
6852ddc311304d6fc7c270ac,#A52A2A,Café,Único,103MMFMALCAFÚ89,259,95,6852ddc311304d6fc7c270ab,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:36:17.000Z,0
6852ddc311304d6fc7c270b2,#000080,Azul Marino,XXL,104RPFRODAZMX97,-26,0,6852ddc311304d6fc7c270b1,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:25:17.000Z,0
6852ddc311304d6fc7c270b3,#000080,Azul Marino,XS,104RPFRODAZMX50,-26,0,6852ddc311304d6fc7c270b1,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:25:17.000Z,0
6852ddc311304d6fc7c270b4,#000080,Azul Marino,S,104RPFRODAZMS82,-26,0,6852ddc311304d6fc7c270b1,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:25:17.000Z,0
6852ddc311304d6fc7c270b5,#000080,Azul Marino,M,104RPFRODAZMM00,-26,0,6852ddc311304d6fc7c270b1,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:25:17.000Z,0
6852ddc311304d6fc7c270b6,#000080,Azul Marino,XL,104RPFRODAZMX32,-26,0,6852ddc311304d6fc7c270b1,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:25:17.000Z,0
6852ddc311304d6fc7c270b7,#000080,Azul Marino,L,104RPFRODAZML87,-26,0,6852ddc311304d6fc7c270b1,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:25:17.000Z,0
6852ddc311304d6fc7c270bb,#000000,Negro,L,105RPNGORNEGL28,100,129,6852ddc311304d6fc7c270ba,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:16:17.000Z,0
6852ddc311304d6fc7c270bf,#FFFFFF,Blanco,Único,106ACFNECBLAÚ26,129,224,6852ddc311304d6fc7c270be,6852dbf5c4a6f8d1a81074f6,2025-04-17T01:04:17.000Z,0
6852ddc311304d6fc7c270c6,#FFA500,Naranja,XL,107RPMRODNARX48,10,77,6852ddc311304d6fc7c270c5,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:13:17.000Z,0
6852ddc311304d6fc7c270c7,#FFA500,Naranja,M,107RPMRODNARM76,-16,102,6852ddc311304d6fc7c270c5,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:13:17.000Z,0
6852ddc311304d6fc7c270c8,#FFA500,Naranja,S,107RPMRODNARS75,87,71,6852ddc311304d6fc7c270c5,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:13:17.000Z,0
6852ddc311304d6fc7c270c9,#FFA500,Naranja,XXL,107RPMRODNARX58,188,125,6852ddc311304d6fc7c270c5,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:13:17.000Z,0
6852ddc311304d6fc7c270ca,#FFA500,Naranja,L,107RPMRODNARL55,132,84,6852ddc311304d6fc7c270c5,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:13:17.000Z,0
6852ddc311304d6fc7c270cb,#FFA500,Naranja,XS,107RPMRODNARX16,98,81,6852ddc311304d6fc7c270c5,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:13:17.000Z,0
6852ddc311304d6fc7c270cc,#A52A2A,Café,XS,107RPMRODCAFX22,48,81,6852ddc311304d6fc7c270c5,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:13:17.000Z,0
6852ddc311304d6fc7c270cd,#A52A2A,Café,M,107RPMRODCAFM24,106,85,6852ddc311304d6fc7c270c5,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:13:17.000Z,0
6852ddc311304d6fc7c270ce,#FFFF00,Amarillo,S,107RPMRODAMAS46,-2,136,6852ddc311304d6fc7c270c5,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:13:17.000Z,0
6852ddc311304d6fc7c270d3,#FFC0CB,Rosado,Único,108CENPERROSÚ60,-26,0,6852ddc311304d6fc7c270d2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:12:17.000Z,0
6852ddc311304d6fc7c270d4,#FFFFFF,Blanco,Único,108CENPERBLAÚ86,-26,0,6852ddc311304d6fc7c270d2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:12:17.000Z,0
6852ddc311304d6fc7c270d5,#0000FF,Azul,Único,108CENPERAZUÚ07,-26,0,6852ddc311304d6fc7c270d2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:12:17.000Z,0
6852ddc311304d6fc7c270d8,#008000,Verde,38,109CAFZADVER378,-26,0,6852ddc311304d6fc7c270d7,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:10:17.000Z,0
6852ddc311304d6fc7c270d9,#008000,Verde,39,109CAFZADVER306,-26,0,6852ddc311304d6fc7c270d7,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:10:17.000Z,0
6852ddc311304d6fc7c270da,#008000,Verde,44,109CAFZADVER401,-26,0,6852ddc311304d6fc7c270d7,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:10:17.000Z,0
6852ddc311304d6fc7c270db,#800080,Morado,37,109CAFZADMOR303,-26,0,6852ddc311304d6fc7c270d7,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:10:17.000Z,0
6852ddc311304d6fc7c270dc,#800080,Morado,38,109CAFZADMOR375,-26,0,6852ddc311304d6fc7c270d7,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:10:17.000Z,0
6852ddc311304d6fc7c270dd,#800080,Morado,42,109CAFZADMOR457,-26,0,6852ddc311304d6fc7c270d7,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:10:17.000Z,0
6852ddc311304d6fc7c270de,#800080,Morado,41,109CAFZADMOR482,-26,0,6852ddc311304d6fc7c270d7,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:10:17.000Z,0
6852ddc311304d6fc7c270df,#800080,Morado,40,109CAFZADMOR452,-26,0,6852ddc311304d6fc7c270d7,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:10:17.000Z,0
6852ddc311304d6fc7c270e3,#008000,Verde,35,110CAMZACVER308,-10,150,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270e4,#008000,Verde,39,110CAMZACVER308,-5,175,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270e5,#008000,Verde,37,110CAMZACVER392,-17,186,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270e6,#FF0000,Rojo,35,110CAMZACROJ398,-27,0,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270e7,#FF0000,Rojo,40,110CAMZACROJ468,19,104,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270e8,#FF0000,Rojo,38,110CAMZACROJ383,0,157,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270e9,#FF0000,Rojo,44,110CAMZACROJ494,-17,151,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270ea,#FF0000,Rojo,42,110CAMZACROJ491,-15,115,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270eb,#FF0000,Rojo,37,110CAMZACROJ330,-26,0,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270ec,#FFFF00,Amarillo,42,110CAMZACAMA410,0,171,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270ed,#FFFF00,Amarillo,44,110CAMZACAMA484,-17,169,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270ee,#FFFF00,Amarillo,37,110CAMZACAMA328,-9,186,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270ef,#FFFF00,Amarillo,38,110CAMZACAMA319,-19,174,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270f0,#FFFF00,Amarillo,40,110CAMZACAMA428,-8,210,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270f1,#0000FF,Azul,38,110CAMZACAZU359,-26,0,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270f2,#0000FF,Azul,40,110CAMZACAZU429,-11,111,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270f3,#0000FF,Azul,44,110CAMZACAZU429,-28,0,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270f4,#A52A2A,Café,35,110CAMZACCAF338,19,139,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270f5,#A52A2A,Café,41,110CAMZACCAF485,-3,104,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270f6,#A52A2A,Café,38,110CAMZACCAF333,37,130,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270f7,#A52A2A,Café,39,110CAMZACCAF333,-23,197,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270f8,#A52A2A,Café,37,110CAMZACCAF370,-27,0,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270f9,#A52A2A,Café,36,110CAMZACCAF321,-6,167,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270fa,#A52A2A,Café,42,110CAMZACCAF461,-15,133,6852ddc311304d6fc7c270e2,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:43:17.000Z,0
6852ddc311304d6fc7c270ff,#000000,Negro,Único,111MMMMOENEGÚ05,235,210,6852ddc311304d6fc7c270fe,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:36:17.000Z,0
6852ddc311304d6fc7c27100,#800080,Morado,Único,111MMMMOEMORÚ18,106,239,6852ddc311304d6fc7c270fe,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:36:17.000Z,0
6852ddc311304d6fc7c27101,#FFFFFF,Blanco,Único,111MMMMOEBLAÚ92,141,206,6852ddc311304d6fc7c270fe,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:36:17.000Z,0
6852ddc311304d6fc7c27102,#0000FF,Azul,Único,111MMMMOEAZUÚ92,269,161,6852ddc311304d6fc7c270fe,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:36:17.000Z,0
6852ddc311304d6fc7c27108,#FFFFFF,Blanco,Único,112MMMMOUBLAÚ61,-26,0,6852ddc311304d6fc7c27107,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:35:17.000Z,0
6852ddc311304d6fc7c27109,#800080,Morado,Único,112MMMMOUMORÚ55,-26,0,6852ddc311304d6fc7c27107,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:35:17.000Z,0
6852ddc311304d6fc7c2710a,#FFFF00,Amarillo,Único,112MMMMOUAMAÚ62,-26,0,6852ddc311304d6fc7c27107,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:35:17.000Z,0
6852ddc311304d6fc7c2710b,#FF0000,Rojo,Único,112MMMMOUROJÚ53,-26,0,6852ddc311304d6fc7c27107,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:35:17.000Z,0
6852ddc311304d6fc7c27111,#FFFF00,Amarillo,XL,113RPMROIAMAX86,40,112,6852ddc311304d6fc7c27110,6852dbf5c4a6f8d1a81074f6,2025-04-17T01:55:17.000Z,0
6852ddc311304d6fc7c27112,#FFFF00,Amarillo,L,113RPMROIAMAL31,-7,101,6852ddc311304d6fc7c27110,6852dbf5c4a6f8d1a81074f6,2025-04-17T01:55:17.000Z,0
6852ddc311304d6fc7c27113,#FFFF00,Amarillo,XXL,113RPMROIAMAX06,45,94,6852ddc311304d6fc7c27110,6852dbf5c4a6f8d1a81074f6,2025-04-17T01:55:17.000Z,0
6852ddc311304d6fc7c27114,#FFFF00,Amarillo,S,113RPMROIAMAS28,-17,92,6852ddc311304d6fc7c27110,6852dbf5c4a6f8d1a81074f6,2025-04-17T01:55:17.000Z,0
6852ddc311304d6fc7c27115,#FFFF00,Amarillo,M,113RPMROIAMAM73,-12,126,6852ddc311304d6fc7c27110,6852dbf5c4a6f8d1a81074f6,2025-04-17T01:55:17.000Z,0
6852ddc311304d6fc7c27116,#FFFF00,Amarillo,XS,113RPMROIAMAX57,-6,126,6852ddc311304d6fc7c27110,6852dbf5c4a6f8d1a81074f6,2025-04-17T01:55:17.000Z,0
6852ddc311304d6fc7c27117,#FF0000,Rojo,XXL,113RPMROIROJX66,29,120,6852ddc311304d6fc7c27110,6852dbf5c4a6f8d1a81074f6,2025-04-17T01:55:17.000Z,0
6852ddc311304d6fc7c27118,#008000,Verde,S,113RPMROIVERS51,9,118,6852ddc311304d6fc7c27110,6852dbf5c4a6f8d1a81074f6,2025-04-17T01:55:17.000Z,0
6852ddc311304d6fc7c27119,#008000,Verde,L,113RPMROIVERL57,-16,106,6852ddc311304d6fc7c27110,6852dbf5c4a6f8d1a81074f6,2025-04-17T01:55:17.000Z,0
6852ddc311304d6fc7c2711a,#008000,Verde,XL,113RPMROIVERX00,25,94,6852ddc311304d6fc7c27110,6852dbf5c4a6f8d1a81074f6,2025-04-17T01:55:17.000Z,0
6852ddc311304d6fc7c2711b,#008000,Verde,M,113RPMROIVERM04,-9,108,6852ddc311304d6fc7c27110,6852dbf5c4a6f8d1a81074f6,2025-04-17T01:55:17.000Z,0
6852ddc311304d6fc7c2711c,#008000,Verde,XS,113RPMROIVERX03,4,112,6852ddc311304d6fc7c27110,6852dbf5c4a6f8d1a81074f6,2025-04-17T01:55:17.000Z,0
6852ddc311304d6fc7c27122,#008000,Verde,Único,114CEMECOVERÚ04,291,99,6852ddc311304d6fc7c27121,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:05:17.000Z,0
6852ddc311304d6fc7c27123,#000080,Azul Marino,Único,114CEMECOAZMÚ99,350,91,6852ddc311304d6fc7c27121,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:05:17.000Z,0
6852ddc311304d6fc7c27128,#FFC0CB,Rosado,Único,115ACNCARROSÚ40,264,105,6852ddc311304d6fc7c27127,6852dbf5c4a6f8d1a81074f6,2025-04-17T01:23:17.000Z,0
6852ddc311304d6fc7c27129,#000080,Azul Marino,Único,115ACNCARAZMÚ77,137,99,6852ddc311304d6fc7c27127,6852dbf5c4a6f8d1a81074f6,2025-04-17T01:23:17.000Z,0
6852ddc311304d6fc7c2712d,#0000FF,Azul,Único,116CENPERAZUÚ61,-26,0,6852ddc311304d6fc7c2712c,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:08:17.000Z,0
6852ddc311304d6fc7c2712e,#FFA500,Naranja,Único,116CENPERNARÚ57,-26,0,6852ddc311304d6fc7c2712c,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:08:17.000Z,0
6852ddc311304d6fc7c2712f,#800080,Morado,Único,116CENPERMORÚ20,-26,0,6852ddc311304d6fc7c2712c,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:08:17.000Z,0
6852ddc311304d6fc7c27136,#FFFFFF,Blanco,Único,117ACNCARBLAÚ19,162,109,6852ddc311304d6fc7c27135,6852dbf5c4a6f8d1a81074f6,2025-04-17T01:48:17.000Z,0
6852ddc311304d6fc7c27137,#0000FF,Azul,Único,117ACNCARAZUÚ89,111,108,6852ddc311304d6fc7c27135,6852dbf5c4a6f8d1a81074f6,2025-04-17T01:48:17.000Z,0
6852ddc311304d6fc7c27138,#008000,Verde,Único,117ACNCARVERÚ53,245,81,6852ddc311304d6fc7c27135,6852dbf5c4a6f8d1a81074f6,2025-04-17T01:48:17.000Z,0
6852ddc311304d6fc7c2713c,#FFC0CB,Rosado,Único,118ACMPORROSÚ76,-26,0,6852ddc311304d6fc7c2713b,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:19:17.000Z,0
6852ddc311304d6fc7c2713d,#FFFFFF,Blanco,Único,118ACMPORBLAÚ89,-26,0,6852ddc311304d6fc7c2713b,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:19:17.000Z,0
6852ddc311304d6fc7c2713e,#008000,Verde,Único,118ACMPORVERÚ70,-26,0,6852ddc311304d6fc7c2713b,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:19:17.000Z,0
6852ddc311304d6fc7c2713f,#0000FF,Azul,Único,118ACMPORAZUÚ73,-26,0,6852ddc311304d6fc7c2713b,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:19:17.000Z,0
6852ddc311304d6fc7c27144,#008000,Verde,Único,119MMFMOPVERÚ60,309,133,6852ddc311304d6fc7c27143,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:07:17.000Z,0
6852ddc311304d6fc7c27147,#808080,Gris,Único,120TECACCGRIÚ94,27,71,6852ddc311304d6fc7c27146,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:37:17.000Z,0
6852ddc311304d6fc7c27148,#FFC0CB,Rosado,Único,120TECACCROSÚ58,9,127,6852ddc311304d6fc7c27146,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:37:17.000Z,0
6852ddc311304d6fc7c27149,#FF0000,Rojo,Único,120TECACCROJÚ58,44,120,6852ddc311304d6fc7c27146,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:37:17.000Z,0
6852ddc311304d6fc7c27150,#FFFFFF,Blanco,37,121CANZADBLA380,-26,0,6852ddc311304d6fc7c2714f,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:27:17.000Z,0
6852ddc311304d6fc7c27151,#FFFFFF,Blanco,38,121CANZADBLA364,-26,0,6852ddc311304d6fc7c2714f,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:27:17.000Z,0
6852ddc311304d6fc7c27152,#FFFFFF,Blanco,36,121CANZADBLA310,-26,0,6852ddc311304d6fc7c2714f,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:27:17.000Z,0
6852ddc311304d6fc7c27153,#FFFFFF,Blanco,35,121CANZADBLA397,-26,0,6852ddc311304d6fc7c2714f,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:27:17.000Z,0
6852ddc311304d6fc7c27154,#FFFFFF,Blanco,43,121CANZADBLA485,-26,0,6852ddc311304d6fc7c2714f,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:27:17.000Z,0
6852ddc311304d6fc7c27155,#FFFFFF,Blanco,44,121CANZADBLA474,-26,0,6852ddc311304d6fc7c2714f,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:27:17.000Z,0
6852ddc311304d6fc7c27156,#FFFFFF,Blanco,41,121CANZADBLA473,-26,0,6852ddc311304d6fc7c2714f,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:27:17.000Z,0
6852ddc311304d6fc7c27157,#FFFFFF,Blanco,39,121CANZADBLA352,-26,0,6852ddc311304d6fc7c2714f,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:27:17.000Z,0
6852ddc311304d6fc7c27158,#FFFFFF,Blanco,42,121CANZADBLA418,-26,0,6852ddc311304d6fc7c2714f,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:27:17.000Z,0
6852ddc311304d6fc7c2715d,#FFC0CB,Rosado,Único,122CENPERROSÚ98,48,132,6852ddc311304d6fc7c2715c,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:44:17.000Z,0
